#CGI
#yaml:
#    date: 2023-12-06 13:45:46
#    transit_version: v1.0.7
#    app_or_command_line: app
#    console_command: transit 
#    stats: {}
#    parameters:
#       frac_abund_file: /Users/jeffhykin/repos/transit2/cgi_output.abundances.tsv
#    
#Significant Interactions	Orf	Gene	Nobs	intercept	coefficient sgRNA_strength	coefficient concentration dependence	pval intercept	pval pred_logFC	pval concentration dependence	qval concentration dependence	Z
0	RVBD3397c	phyA	7	0.9595426624656436	0.33445641741274545	-0.020901861317708124	1.8451085856737121e-16	2.0369088506113177e-21	0.38315883145717466	0.4811316953233707	-0.139911228315177
0	RVBD3592	mhuD	5	-0.3392510304181331	0.15559178328807877	-0.23890740210517908	0.0001736138701352807	5.9177816927672495e-18	2.4658194583194766e-15	1.9561194992822357e-14	-1.5520429233807491
0	RVBD1484	inhA	77	-0.14014384226111848	0.09194985426527866	-0.20546055121369944	0.017592314303117106	2.3355834449924834e-211	1.537669388693231e-38	3.0616367729327595e-37	-1.335390823285571
0	RVBD2806	RVBD2806	6	0.9329011179861053	0.37357631017483417	0.0047971505350225575	1.9837577224060816e-10	0.01364921506280228	0.8718303290347346	0.9095983355065376	0.02655421581078468
0	RVBD1494	mazE4	2	0.25590548214070896	0.007508937287492801	-0.08153318085270742	0.19278131739540208	0.9522860149198504	0.0004593548169415271	0.0013387862853179871	-0.5326508243811754
0	RVBD0492A	RVBD0492A	8	1.3230923973518283	0.38425936134300787	0.07018683218112212	3.4646535684686695e-38	0.008712369153455597	8.979762944584262e-06	3.4364040497733495e-05	0.45011612001359536
0	RVBD3078	hab	5	0.8116258478148246	0.5135721345080659	-0.058179673492747955	7.078364089485223e-09	1.9296920198684862e-16	0.07301671701003849	0.12105244674953619	-0.381378394263926
0	RVBD1632c	RVBD1632c	5	0.7459069826680258	0.339801673533226	0.024635195845976614	0.0010446187092126838	0.3774681474396183	0.667811849867876	0.7452661654185897	0.1550552275307362
0	RVBD2850c	RVBD2850c	8	1.0147367700281111	0.200519367539169	0.01144422120332705	9.378827071869203e-23	2.584308223404704e-09	0.5709355464275754	0.6619494862299533	0.06961064059773178
0	RVBD1268c	RVBD1268c	6	0.8600681535836132	-0.7524914598198754	0.003687971925925828	1.2657525395718572e-12	5.478920058242364e-05	0.8896698955857583	0.9212802059850462	0.019369507276604827
0	RVBD0516c	RVBD0516c	5	0.5767459064825275	0.1705729141531965	-0.07583699547965082	8.707142327893048e-14	0.0010184280943277225	1.0307592019122139e-05	3.896347283920041e-05	-0.49575376260372345
0	RVBD1314c	RVBD1314c	5	1.2028481319081967	-0.0075613738156566305	0.0734713163922312	1.2086945507733526e-17	0.9793881621516216	0.005699910396960822	0.012828785459751777	0.47139137861342695
0	RVBD2011c	RVBD2011c	5	0.6382538993368485	0.6386173204047061	-0.09287876286391003	0.006233562511004167	0.06527103287886	0.10719182167684574	0.16681660720834351	-0.6061418737330081
0	RVBD3170	aofH	8	1.1402673858671761	0.48570801595778346	-0.004212904872842782	2.557620351883005e-18	7.951303513233749e-13	0.8679853470496445	0.9070673418007151	-0.03180845134797056
0	RVBD0787	RVBD0787	8	1.318062209907003	0.44680012894451604	0.03493768535929298	4.2251006887495117e-38	1.1305622645069965e-28	0.03063022935579671	0.05674563909213006	0.22178964137766555
0	RVBD2245	kasA	87	-0.150789011534176	0.0879770756396123	-0.185523227190032	0.0006514871334739867	2.2238124904e-314	2.5307552867833394e-54	7.168097016508866e-53	-1.2062467333376008
0	RVBD2990c	RVBD2990c	9	1.2326658984770604	0.3031274266550666	0.024662973962432843	8.296928458347709e-38	5.554895534976665e-31	0.12904787833022932	0.19505094575128987	0.15523516038260488
0	RVBD0639	nusG	47	0.04130302332855012	0.06402015573912817	0.008033986990101912	0.6418985129800132	8.141697229362591e-77	0.7059192479781065	0.7753964160414469	0.04752083589507539
0	RVBD1793	esxN	2	1.3781472209100343	0.1436671646255266	0.10537943324810273	8.202127681656642e-06	1.857977295097178e-05	0.0020306768652826393	0.00513026529658717	0.6780763233137947
0	RVBD0674	RVBD0674	7	0.9201737079688173	0.10787098654322029	0.013070386365586285	9.208478116497061e-21	0.0013190395689695964	0.49117304166132847	0.5900531581725995	0.08014413143811544
0	RVBD1507A	RVBD1507A	12	0.9026594358405142	0.18136264140015212	-0.00782373890381681	2.7030672747259843e-27	0.004937803835616671	0.6614523008379722	0.739194541253216	-0.05519764211046905
0	RVBD1366	RVBD1366	7	0.7161233105470078	0.22033926859927364	-0.04906879203915197	1.6499084676229514e-15	7.342897014569411e-29	0.012658209681599064	0.026068263870656135	-0.3223626260218218
0	RVBD0381c	RVBD0381c	10	0.955984613522483	0.28496577746098484	0.007415781262978993	3.046465985914355e-18	1.5664269862041354e-23	0.7587865998806482	0.8192858267704609	0.043516406015963335
0	RVBD2830c	vapB22	5	1.0075231000857925	0.3029891916697071	0.00015868749356484375	5.7017966906118305e-15	1.0083180591934069e-20	0.9950066381750146	0.9959971873419384	-0.0034914456598944764
0	RVBD1415	ribA2	74	0.5281777613674068	0.10167401789322406	-0.02323455618986274	5.5073055653673924e-21	1.6400631499040945e-227	0.09219281630309882	0.14731804019509873	-0.15502126795906745
0	RVBD1033c	trcR	15	0.9790220667899607	-0.017349834665175576	0.027636074913574612	6.264816664004982e-31	0.6051010631352869	0.14361671736893392	0.21291059242825366	0.17449343276674503
0	RVBD1498c	RVBD1498c	10	1.0709040907519234	0.3083583679559026	0.016492493098558682	2.615158386973831e-28	0.04232483561715431	0.29085762856732755	0.38254721455127255	0.10231084043125377
0	RVBD1536	ileS	340	0.20697482795420097	0.11078233205778448	-0.11416272436364287	5.45613550885576e-21	0.0	3.693546911743177e-83	1.6506050754478955e-81	-0.7440088129023609
0	RVBD2730	RVBD2730	6	1.249395367147775	-0.20855669001154942	0.10257128785133149	1.9105916791857186e-18	0.3842745183673263	1.5101551844913144e-05	5.621666022637e-05	0.6598865511419075
0	RVBD3675	RVBD3675	41	1.5888889426802453	0.25858250724958776	0.1502512676494278	1.7131543119857482e-154	2.4104754731654094e-31	1.7259294116853687e-52	4.722236798502417e-51	0.9687337962613195
0	RVBD1977	RVBD1977	6	1.0681856388772297	-0.41879605771933326	0.10369648333781392	4.687975062117414e-09	0.0003669757634966869	0.016751993492645657	0.033305248555324185	0.6671750090584684
0	RVBD1246c	RVBD1246c	3	1.1839228932620622	0.15772644604412603	0.07640462036334837	6.646949727265705e-08	0.8634235136912659	0.05777844495623341	0.09909804077354831	0.4903918659125751
0	RVBD1301	RVBD1301	50	0.5107782515862727	0.13493131356554072	-0.09559718600963932	6.08853289820854e-34	3.974209257869016e-205	1.9275731109832057e-19	1.8955254406783505e-18	-0.6237504696926242
0	RVBD0941c	RVBD0941c	7	1.6094161160243234	0.49764588782842367	0.1301880698636342	3.3161647748908616e-37	2.130487917275172e-07	4.35453010238601e-10	2.456370276549303e-09	0.8387743585546021
0	RVBD2071c	cobM	6	1.0410295787091568	-0.047997698369731945	0.05728059568283885	1.777777905276811e-23	0.5091804526752699	0.002567109256783797	0.006311071779208088	0.366515925461635
0	RVBD2406c	RVBD2406c	5	1.0398274718664766	0.8127052000426112	-0.046385384082312305	1.2249836612556552e-16	7.219213259012889e-08	0.03476363846974751	0.06361208094873726	-0.30498084107747225
0	RVBD1593c	RVBD1593c	6	1.4555330386993819	-0.04412348495071594	0.13560992388465187	2.5115909546384517e-25	0.8722644429674067	4.4825330916649575e-07	1.9877340787956407e-06	0.87389443798672
0	RVBD0741	RVBD0741	7	0.7931795032329673	0.17693016816395424	-0.005315514880065166	3.3323695599693613e-14	0.00032525254498728696	0.8121845401763248	0.8612196732373262	-0.03895061173926595
0	RVBD3871	eccCb1	15	0.9526648373096075	0.3944965283562266	-0.030969033412720143	2.1937957114182126e-31	1.7599180449503364e-27	0.06555280501382602	0.1103613988135656	-0.20512137271653053
0	RVBD1557	mmpL6	15	1.3127489444504397	0.14836512645940567	0.08420772923998271	2.86503078004519e-30	3.258048002759262e-07	0.0007937632296794618	0.0022002175808206723	0.540936532460684
0	RVBD1405c	RVBD1405c	12	1.293609721405257	0.4930401300849334	0.048728155549111564	1.7176946789685794e-24	2.4239596142498043e-12	0.07077821079932779	0.11792459148090155	0.31111746293007514
0	RVBD3769	RVBD3769	6	1.1217536145975837	0.896833439199341	-0.045122872696841954	1.3074653514532515e-10	6.1883551519997805e-06	0.20195664257972948	0.28154926046990364	-0.29680291891841176
0	RVBD0218	RVBD0218	15	0.6095137767257892	0.1745234491908883	-0.050764269808425175	6.616445058883044e-17	5.041118826123364e-42	0.004052742910192046	0.009454832937814623	-0.3333450895299574
0	RVBD2097c	pafA	11	0.21148208031712867	0.17746950119197924	-0.14087182520409733	0.002379806189834412	1.9442025918364045e-38	4.8287585849560673e-14	3.5635352346226246e-13	-0.9170171121743391
0	RVBD1112	RVBD1112	6	1.613529189145891	0.6981881061637734	0.025822422311040396	9.668231927934979e-11	0.0006452325369944744	0.19472887026909144	0.27298693489797343	0.16274549134000163
0	RVBD0977	PE-PGRS16	18	1.2485989660792796	0.27050409319612134	0.047670925271296516	7.133378247664037e-46	1.8116235014137214e-50	0.008893148537142893	0.019086575995938482	0.30426924990350324
0	RVBD3075c	RVBD3075c	7	0.9418091497756956	0.1441084260667075	-0.0053162647507695015	6.637328203871806e-25	0.004513538024563382	0.7318041212425048	0.7974305542230709	-0.038955469029520906
0	RVBD3122	RVBD3122	5	1.0133484150996863	0.2266915714131082	0.009183006511619797	3.5348398459237984e-15	0.41771324191710657	0.6908000082307333	0.7630864139258471	0.054963614086508114
0	RVBD1535	RVBD1535	5	1.6261523935240856	1.0103428472915281	0.111828232550132	1.931341791654656e-18	0.0009515468744091322	0.0007141692012092365	0.0019961004359023973	0.7198484445939142
0	RVBD1014c	pth	38	0.1842420518692319	0.12187861082424777	-0.1571148741829987	0.003236802284789135	8.350597256465202e-112	6.653014684033686e-20	6.740157445638158e-19	-1.0222315218850089
0	RVBD2857c	RVBD2857c	5	0.9157942523056759	0.6165994333265168	-0.024128917733950303	6.166664978033586e-08	0.0006778551311551244	0.5322598292247906	0.6276015928297004	-0.16081449816180374
0	RVBD2471	aglA	21	0.8155060905003239	0.6384121758577075	-0.05239679524396132	2.9946141484273587e-22	1.186593868843857e-13	0.008719004207247125	0.01872281629554081	-0.34391977906396676
0	RVBD3630	RVBD3630	15	-0.44500760213656687	0.16110297305554203	-0.2639815606695048	5.951119735999524e-10	4.51382649818621e-10	1.7765512249356634e-32	2.989660680623949e-31	-1.7144608780248596
0	RVBD2000	RVBD2000	7	0.6445921950759314	0.28937359574958643	-0.08246098728065519	2.8738579543223605e-10	4.659960870619971e-26	0.0008440371898580613	0.00232993656665005	-0.5386606939425546
